,MKT_RF,SMB,HML,RMW,CMA
2001-12-31,0.03877041175833851,-0.02801539784430329,-0.03631165156292804,-0.017922817602804342,0.011391225897606105
2002-03-31,0.0010759168285439102,0.07215578414113322,0.036939062203785955,0.08018328248163797,0.10271020654290397
2002-06-30,-0.1177385948375036,0.08356646534686274,0.061799800833686414,0.17030025367248847,0.17216238379256987
2002-09-30,-0.3089143654593409,0.01696359680695958,0.05287784661027861,0.24202531262197002,0.10722832771514224
2002-12-31,-0.25027407000586477,-0.01530510054019163,0.010692791233597232,0.15933491416559709,0.12999799669326495
2003-03-31,-0.2988353281053935,-0.012784607053193175,-0.03895978336313699,0.16392852424429605,0.11285649442895251
2003-06-30,-0.15603687066788385,0.0365447184485479,-0.033091636106788336,0.034311053025012805,0.1309194627888417
2003-09-30,-0.14753044859644238,0.12264995184579086,-0.029463360522567372,-0.027974283380153953,0.1704013023321278
2003-12-31,-0.051343492544861924,0.15416111095540652,0.019787074736934196,-0.04384384156081933,0.20572849832197182
2004-03-31,-0.03590265974165696,0.16364708188015975,0.03625682079252468,-0.058532237317291624,0.19538741329075648
2004-06-30,-0.03211028029781238,0.13799697967427327,-0.004141259182505186,-0.04014481821813631,0.14357844571976686
2004-09-30,-0.07701092314553959,0.12268529577681098,0.02475910663414349,-0.006809100279842273,0.081018920129037
2004-12-31,0.04161908006981552,0.11025450127192526,0.00909679192594437,-0.04007596489959919,0.06000424236140911
2005-03-31,-0.018022729340919863,0.09642015284941852,0.06356340303355568,-0.004852133305582207,0.054893994422335446
2005-06-30,0.02550051870498482,0.056277178057091204,0.060686411955926944,-0.00823702132589954,0.01727485842736054
2005-09-30,0.047390744187100875,0.06060048570641885,0.0703380460502776,-0.045389450437580914,0.0010074107406439214
2005-12-31,0.08217606878566164,0.0068335646654991145,0.049815422333866044,-0.06598985178720551,-0.03722485885665927
2006-03-31,0.09268364310227906,0.11244308431816896,0.07344538814017265,-0.08276684312147164,-0.017899310079467767
